id,page,filename,text_chunk
index_300t_chunks:Emerging-Trends_USCanada-2023.pdf-!14,8,Emerging-Trends_USCanada-2023.pdf,"  Returns and prices of most assets are declining as cap rates rise and transaction volumes fall from record levels, while rent gains for others are merely moderating as demand returns to a more sustainable pace. Defying just about every prediction voiced during the terrifying and uncertain days of the COVID lockdown that began in March 2020, U. S. commercial property markets actually embarked on a remarkable run, with some of the strongest returns, rent growth, and price appreciation rates ever recorded. Not every property type, however: hotels endured their worst and most sustained downturn in memory, while offices suffered an unprecedented and significant cut in usage of space. And not every market: some of the nations strongest gateway mar- kets, like New York City and San Francisco, experienced sharp outflows of residents, businesses, and tenants of all types. But overall and across much of the United States, property markets far outperformed expectations and historical norms. And now, more than two years on, property investors and managers are learning anew that whopping growth and profits eventually fall back to eartha reversion to the mean, to use finance jargon, or simply normalizing, as numerous industry experts we interviewed put it. Some looming market adjustments will be cyclical due to the weakening economic conditions that most economists and real estate professionals expect, while others represent more of a return to normalcy after all the pandemic-fueled market distortions."
index_300t_chunks:2023_Housing_market_outlook__Price_dip_and_interes.pdf-!5,2,2023_Housing_market_outlook__Price_dip_and_interes.pdf," If the individual monthly values are excluded, the individual 2 April 21, 2023 Germany Monitor 2023 Housing market outlook Hedonic and non-hedonic indices of Europace 4 time series show strong zigzag movements, which underlines the volatile market situation. Sources: Deutsche Bank Research, Hypoport Historically, there have been a number of market corrections, especially after long upswings. For example, according to the OECD which uses data from the Federal Statistical Office nominal house prices fell by almost 4 from peak to trough after the boom years of the 1970s. After the reunification boom in the housing market from 1995 to 2007, there was a drop of 8. So the current market correction of 3.6 is not unusual. However, this statement does not apply to real house prices. The very high inflation in 2022 caused house prices to plunge by more than 11 yoy, the sharpest real price decline in the entire time series. House prices also fell much more sharply than real wages, which declined by 3.1 in 2022."
index_300t_chunks:Emerging-Trends_USCanada-2023.pdf-!124,47,Emerging-Trends_USCanada-2023.pdf," Yet another massive announcement followed in 2022 with Blackstones acquisition of American Campus Communities, which closed in early August. Although the acquisition leaves no publicly traded REITs in the sectora development that lends itself to some challenges in terms of reporting and benchmarkingthe more important takeaway is that institu- tional capital continues to flow into the sector. Will Fall 2022 Be a Flash-in-the-Pan Rebound, or a Positive Shift in Long-Term Expectations? While somewhat more difficult to measure, the return to a more normal campus life for students, university employees, and industry professionals alike has been widely welcomed. After all, record leasing activity and record rent growth indirectly point to improved qualitative aspects of student life such as on-campus activities and in-person classes. Only time will tell whether the 2022 rebound is a short-lived bounce back or a resetting of baseline expectations for the coming few years. Though with supply easing and students who elected to take a gap year being reintroduced to the pipeline of prospective student renters, it is reasonable to suggest that the coming few years could see sustained per- formance readings. U. S."
index_300t_chunks:isa-outlook-2023.pdf-!60,16,isa-outlook-2023.pdf," Tokyo remains highly ranked among major office markets, primarily due to its low vacancy rates, although some upward pressure on vacancies and downward pressure on rents are expected in Tokyo as supply increases over the next two to three years. The Sydney and Melbourne office markets are well positioned within Australia but are expected to remain weak by their historical standards, while the Shanghai office market could take time to recover. Micro-location selection will be more important than before the pandemic, as office performance widens in the region. Over 80 of Asia Pacific investors global office investments in the first ten months of 2022 were within the region , supported by its relatively strong re-opening momentum and high return-to-office ratios. As financial conditions tighten, small office transactions s p b ( d e y d n o b t n e m n r e v o g r a e y - 0 1 ISA Outlook 2023 32 ISA Outlook 2023 33 G LO BA L A S I A PAC I F I C E U R O P E N O R T H A M E R I CA AP.5 Bifurcation across Asia Pacific industrial markets and submarkets AP."
index_300t_chunks:2022-09-21_Immobilienmarkt_Deutschland_2022_2023_EN.pdf-!124,48,2022-09-21_Immobilienmarkt_Deutschland_2022_2023_EN.pdf,"0 Growth from 2011 to 2021 () Average initial rent EUR per m Change in initial rent Inhab- itants House- holds Housing stock Q2 2021 Q2 2022 Existing office space Prime rent EUR per m Prime rent change Berlin Cologne Dsseldorf Frankfurt Hamburg Munich Stuttgart Top locations Source: bulwiengesa, Destatis, Scope, DZ BANK forecasts 11 6 5 12 8 9 6 9 12 9 6 14 11 13 7 11 6 5 6 12 8 9 5 7 Note on the prime rents used for retail and office space: The figures adopted by bulwiengesa represent the mean of the three top three to five per cent of rentals on the market, which means that the prime rents given are not the same as the absolute top rent. For this reason, the higher rent figures shown for individual loca- tions, some of which are quoted in alternative market reports, are not fundamentally contradictory. 48 GLOSSARY Office space take-up Office space newly occupied during a one-year period in a location either through letting or owner occupation. The figure does not include contract extensions. The timing factored in is not the beginning of the actual use of the space, but when the contract was signed. New space Vacancy rate Office space completed in a particular year from new building."
index_300t_chunks:global-real-estate-markets-2023.pdf-!7,4,global-real-estate-markets-2023.pdf," During a period where pricing power will be key in protecting investments against inflation, this is exactly the supply-demand dynamic investors want to be facing. How will demographic trends affect the US student housing market? A demographic cliff is looming for college-aged Americans, which stems from a plunge in birthrates during the Great Recession. In four years, marking 18 years since the Global Financial Crisis, colleges and universities will begin to feel the impact of this population decline. The impact, however, will vary across university tiers. Top-tier universities, generally with sub-10 acceptance rates, will fare well, and student housing adjacent to these highly demanded institutions is expected to remain resilient. For mid-to-low tier universities, the current demographic trend is expected to drag enrollment rates. Though universities may seek to increase international student enrollment to offset some of the expected slowdown on the domestic side, immigration is heavily tied to politics and is difficult to predict. Therefore, strategically investing in student housing opportunities near highly sought-after universities should insulate investors from the demographic cliff that is approaching. Page 5 of 8 Whats next for real estate tech? The adoption of technology in the real estate market continues to evolve in this challenging environment. Technology provides real estate owners, developers and operators with the ability to improve operating efficiencies, lower capital cost and improve quality of living and working. Macro factors like COVID-19 and supply chain disruptions thrust the need of using Proptech in 2021."
index_300t_chunks:isa-outlook-2023.pdf-!51,14,isa-outlook-2023.pdf," However, if global inflation persists longer than anticipated, central banks would need to hold interest rates higher for longer and it could take either a severe recession or an exogenous shock to bring down inflation. Under this scenario, the relative economic strength of Asia Pacific could diminish. Asia Pacific is remarkable in that the policymakers of its two largest economies, China and Japan, are implementing monetary policies that are distinctively different from those of other major central banks . China has implemented monetary easing to support the economic recovery and offset some of the negative impacts of its COVID- Zero policy. Monetary easing, combined with various supportive home purchase policies, could be the catalyst for the housing market in China to bottom. The pace of the housing market recovery will depend on the governments efforts to ensure the delivery of unfinished properties by defaulted developers and the direction of the COVID-Zero policy. Public health restrictions in China are likely to fluctuate under the influence of case resurgences. While the timing of China fully unwinding the policy is uncertain, the end of COVID-Zero, if and when it takes place, would bring a welcome upside to regional and global demand."
index_300t_chunks:Emerging-Trends_USCanada-2023.pdf-!186,75,Emerging-Trends_USCanada-2023.pdf," Louis 72 Gainesville 73 Portland, ME 74 Pittsburgh 74 Long Island 76 New Orleans 76 Detroit 78 Cleveland 79 Hartford 80 Milwaukee 1 Nashville 2 DallasFort Worth 3 Atlanta 4 Austin 5 TampaSt. Petersburg 6 RaleighDurham 7 Miami 8 Boston 9 Phoenix 10 Charlotte 11 San Diego 12 San Antonio 13 Orlando 14 Houston 15 Northern New Jersey 16 Denver 17 Seattle 18 Washington, DCNorthern VA 19 Salt Lake City 20 Los Angeles 21 Las Vegas 22 Fort Lauderdale 23 Washington, DCDistrict 24 New YorkBrooklyn 25 Orange County 26 Inland Empire 27 New YorkManhattan 28 Philadelphia 29 Indianapolis 30 Richmond 31 Chicago 32 Jersey City 33 Minneapolis 34 West Palm Beach 35 San Jose 36 Long Island 37 Kansas City, MO 38 Jacksonville 39 Boise 40 Detroit Mean 72 Source: Emerging Trends in Real Estate 2023 survey. Key: More than 1 standard deviation above mean Source: Emerging Trends in Real Estate 2023 survey.  1 standard deviation of mean More than 1 standard deviation below mean Establishment markets that used to lead in investor prefer- ences. Other trends that play out in the market ratings that follow are the challenges facing some booming markets as they mature into larger cities and the importance of housing affordability and infrastructure investment to continued economic growth."
index_300t_chunks:isa-outlook-2023.pdf-!18,17,isa-outlook-2023.pdf,5 9 1 - y a M 9 1 - n u J 9 1 - u J l 9 1 - g u A 9 1 - p e S 9 1 - t c O 9 1 - v o N 9 1 - c e D 0 2 - n a J 0 2 - b e F 0 2 - r a M 0 2 - r p A 0 2 - y a M 0 2 - n u J 0 2 - u J l 0 2 - g u A 0 2 - p e S 0 2 - t c O 0 2 - v o N 0 2 - c e D 1 2 - n a J 1 2 - b e F 1 2 - r a M 1 2 - r p A 1 2 - y a
index_300t_chunks:2022-09-21_Immobilienmarkt_Deutschland_2022_2023_EN.pdf-!45,20,2022-09-21_Immobilienmarkt_Deutschland_2022_2023_EN.pdf,"6 0.4 0.2 0.0 -0.2 -0.4 -0.6 -0.8 1996 2001 2006 2011 2016 2021 2011 no value due to census correction of population figures Source: Statistical offices of the seven largest German cities Source: Destatis, DZ BANK Below the line, the decision to opt for a particular top location carries a comparatively manageable risk from the retailers point of view, despite the correspondingly high rents. City centre footfall will remain high in future, with a good choice of attractive retail formats already available. In contrast to many other city centres, there is no risk here of depopulation or a downward spiral. If retailers are unsuccessful in these loca- tions, the concept used will be more to blame than the location. Top 7 are comparatively low-risk locations 20 130 120 110 100 90 80 City centre retail in the top locations benefited for a long time from a large  and, be- fore Covid, rapidly growing  number of visitors from within Germany and abroad, who contributed significant proportions of sales. The growth in visitor numbers has made it possible to offset at least some of the sales losses caused by E-commerce. The absence of business travellers and tourists was all the more painful in 2020 and 2021."
index_300t_chunks:Emerging-Trends_USCanada-2023.pdf-!108,41,Emerging-Trends_USCanada-2023.pdf," With this increase, the share of renter households in this income group rose from 20 percent to 26 percent. Younger, older, and more economically, racially, and culturally diverse households together will bend the economic and cultural arc of rentership upward. Apartment industry leaders now recognize a blurring of behav- ioral lines across generations. When it comes to housing type need or preference, generational cohortsgeneration Z, millen- nials, generation X, and empty-nester baby boomersact more like each other than not. Our customer experience research shows its more appropri- ate to classify people by buying pattern behaviors than by generational cohorts, says the CEO of one of the nations top 20 privately held multifamily developers. Youre going to find people in gen Z and millennials and even gen Xers that have very similar behavioral components and some of that is stage of life, but not all of it is. Consumer-driven trendsa desire for indooroutdoor living, health and well-being features and functionality, designs for a nimble worklife balance at home, holistic home technology solutions for everything from package delivery management, to smart locks, privacy, and security systems, to self-service access to concierge and other community amenitiesare becoming non-negotiable standards as technologies improve."
index_300t_chunks:Emerging-Trends_USCanada-2023.pdf-!82,30,Emerging-Trends_USCanada-2023.pdf," Several investors we interviewed expressed concern about being able to comply with New York Citys new Local Law 97, which mandates that most buildings over 25,000 square feet will be required to meet new energy efficiency and greenhouse gas emissions limits by 2024. To be fair, building owners and developers may also leverage a host of new incentives from federal, state, and local govern- ments, including billions of dollars in the Inflation Reduction Act, to help buildings hit these aggressive climate goals. But these carrots only underscore that the industry faces an increasingly challenging set of environmental regulations. ESG Disclosures So Far A recent survey conducted by RCLCO shows both the progress and potential for greater industry participation. As of June 2022, 38 percent of real estate companies report having policies in place to integrate ESG considerations into the investment pro- cess. But adoption varies widely by type of firm, with generally much higher levels from public companies and institutional investors than private companies . ESG disclosure will be costly, requiring not only capital improve- ments in buildings to reduce carbon impacts but also the systems to measure them and the staff to comply with the proliferation of reporting requirements. Those costs could favor larger, better-capitalized investors, leading to more industry con- solidation."
index_300t_chunks:bouwinvest_international-market-outlook_2023-2025-1.pdf-!4,6,bouwinvest_international-market-outlook_2023-2025-1.pdf,"1 0 -1 2007 2008 2009 2010 2011 2012 2013 2014 2015 2016 2017 2018 2019 2020 2021 2022 2023 2024 2025 Eurozone France Germany United Kingdom Bouwinvest Outlook 2023-2025 6 Europe Grandaire, Berlin Real Estate Market: Sector Focus Macro-economic context The Russia-Ukraine conflict, the economic impact of the energy crisis, high inflation and rising interest rates have resulted in a sharp downturn in real estate markets, led by the listed property sector. The non-listed real estate market generally lags its listed counterpart by six to nine months and the first signs of a decline became visible in valuations for non-listed properties in Q3 2022. We expect more downward revisions to valuations in the next six to eight quarters, driven by rising interest rates. Should economic conditions deteriorate further, vacancy levels will go up and rental growth will slacken, accelerating a flight to quality among investors. Transaction levels and development activity have already slowed, highlighting supply-demand imbalances, particularly in the prime office, logistics and residential markets. Bouwinvest Outlook 2023-2025 7 Europe Residential 6 5 4 3 2 1 0 -1 Most fundamentals still look favourable for the rental residential market."
index_300t_chunks:Deloitte 2023 Commercial Real Estate Outlook.pdf-!52,35,Deloitte 2023 Commercial Real Estate Outlook.pdf," com Jim Eckenrode is managing director at the Deloitte Center for Financial Services, responsible for developing and executing Deloittes research agenda, while providing insights to leading financial institutions on business and technology strategy. Tim Coy Manager The Deloitte Center for Financial Services Deloitte Services LP 1 332 323 4896 ticoydeloitte. com Tim Coy is a research leader on commercial real estate at the Deloitte Center for Financial Services. He is responsible for the development of market-leading insights and thought leadership initiatives in support of Deloittes Real Estate Industry practice. 33 Sign up for Deloitte Insights updates at www. deloitte. cominsights. Follow DeloitteInsight Deloitte Insights contributors Editorial: Karen Edelman, Hannah Bachman, Aishwarya Iyer, and Dilip Poddar Creative: Natalie Pfaff and Rishwa Amarnath Audience development: Atira Anderson and Nikita Garia Cover artwork: Natalie Pfaff About Deloitte Insights Deloitte Insights publishes original articles, reports and periodicals that provide insights for businesses, the public sector and NGOs. Our goal is to draw upon research and experience from throughout our professional services organization, and that of coauthors in academia and business, to advance the conversation on a broad spectrum of topics of interest to executives and government leaders. Deloitte Insights is an imprint of Deloitte Development LLC."
index_300t_chunks:Emerging-Trends_USCanada-2023.pdf-!219,75,Emerging-Trends_USCanada-2023.pdf," Louis Honolulu Sacramento Milwaukee Birmingham Portland, ME Memphis Indianapolis Portland, OR Tacoma Louisville Tucson Chicago Oklahoma City San Francisco Providence Minneapolis Albuquerque Baltimore Spokane, WACoeur d'Alene, ID Buffalo Hartford New Orleans 3.48 3.43 3.40 3.38 3.38 3.36 3.35 3.34 3.29 3.27 3.25 3.25 3.20 3.19 3.16 3.15 3.14 3.11 3.11 3.09 3.08 3.05 3.05 3.00 3.00 2.96 2.88 2.86 2.85 2.84 2.81 2.81 2.81 2.80 2.79 2.77 2.73 2.67 2.65 2.46 Source: Emerging Trends in Real Estate 2023 survey. Note: Ratings reflect perspective of local market participants. Source: Emerging Trends in Real Estate 2023 survey. Note: Ratings reflect perspective of local market participants."
index_300t_chunks:2022-09-21_Immobilienmarkt_Deutschland_2022_2023_EN.pdf-!84,35,2022-09-21_Immobilienmarkt_Deutschland_2022_2023_EN.pdf," However, high demand combined with a persistently tight supply of contemporary office space means the prospect of a further rise in prime rents. A high level of new space could lead to a further rise in vacancies. VACANCY RATE () 11 10 9 8 7 6 5 4 3 2 1 0 2002 OFFICE SPACE COMPLETIONS IN BERLIN IN M 800,000 700,000 600,000 500,000 400,000 300,000 200,000 100,000 0 Source: bulwiengesa 2003 2006 2009 2012 second half year 2015 2018 first half year 2021 1992 2002 2007 2012 2017 2022e average 1992-2021 1997 Berlin 2002 2008 2011 2014 2017 2020 2023e Top-7 Regional-12 2005 Cologne 2008 2011 2014 2017 2020 2023e Top-7 Regional-12 Source: bulwiengesa, DZ BANK forecast Cologne office market already bounced back in 2021 and has picked up further in 2022 Source: bulwiengesa, DZ BANK forecast Cologne is the fourth most populated of the big German cities."
index_300t_chunks:Emerging-Trends_USCanada-2023.pdf-!92,33,Emerging-Trends_USCanada-2023.pdf," The social sector will continue to play a leading role as well, particularly as more foundations and endowments broaden the scope of their charitable and investment mandates. As reported by Barrons, some have even shifted from strictly granting plus or minus 5 percent of annual spending to mod- els in which they allocate increasingly larger percentages of their assets under management with managers from diverse backgrounds andor with strategies that are focused on bridg- ing wealth and gender gaps. Impact investing can increasingly be informed by data-driven, evidence-based approaches as a result of the growth of big data and social science research, but it will need to be complemented by qualitative input from local, community- based stakeholders who will be essential in co-creating sustainable solutions to reducing inequity. The importance of intentional co-creation cannot be emphasized enough given that only 1 percent of real estate assets under management are deployed by minority-led real estate firms and only 2 per- cent of real estate development companies are led by African Americans. Those investors who may be best positioned to co-create sustainable solutions are still typically unable to access the capital necessary to scale those solutions. It mat- ters where capital is deployed, how it is deployed, and with whom it is deployed. A new generation of impact investors within the real estate industry is innovating holistic approaches to addressing inequity. Their impact frameworks and investment strategies reinforce one another."
index_300t_chunks:bouwinvest_international-market-outlook_2023-2025-1.pdf-!9,9,bouwinvest_international-market-outlook_2023-2025-1.pdf," The volume of new supply coming to market is meanwhile decreasing due to both rising construction costs and a Capital values of prime logistics properties are forecast to decline by an average 7-8 in Q4 2022 compared with Q4 2021 levels. A steeper fall is expected to take place in most markets in 2023, with values potentially shedding another 10. This should be seen as a correction rather than a downturn, however, as capital values are still significantly higher than they were two years ago. The keenly priced yields for prime UK and German logistics will most likely soften first, with a relatively larger effect on their capital values in the coming period. Yields in other European markets have not tightened quite as sharply but are also expected to ease in response. Bouwinvest Outlook 2023-2025 10 Europe Retail The retail sector is still recovering from the Covid-19 pandemic and the accelerated penetration of e-commerce. Online retail sales as a percentage of total retail turnover currently averages 12 in Europe and this figure is expected to rise to approximately 21 by 2027. Consumer confidence, meanwhile, is at an all-time low due to sky-high inflation and declining consumer purchasing power. Market rents are therefore expected to remain under pressure for the time being. The gap between contractually agreed rents, which are rising in tandem with consumer price index (CPI) increases, and market rents is widening."
index_300t_chunks:isa-outlook-2023.pdf-!20,6,isa-outlook-2023.pdf,"0 G LO BA L A S I A PAC I F I C E U R O P E N O R T H A M E R I CA G LO BA L - 1 The math of spiking interest rates is driving a repricing of real estate In a completely efficient market, real estate pricing should be closely linked to that of the other asset classes that make up the broader investable universe. Investors should receive similar ex ante returns for similar risks, or else any free lunches will be arbitraged away. In practice, private market real estate pricing tends to be impacted by broader capital market shifts mainly when there are changes in the cost of real estate debt, since the marginal buyer of income-producing real estate is most often a leveraged buyer. When debt costs rise, the market thins before price pressures are reflected in transactions. This tends to create a time lag between higher interest rates and declines in private equity real estate pricing. In most markets globally, we are now feeling the impact of more expensive real estate debt, which in many cases is no longer accretive to returns at current private market valuations. The math of debt costs and going-in yields is relentless. When the yield starting point is especially low in absolute terms, modest increases in debt costs and yields as measured in basis points mathematically translate into big percentage changes in capital values."
index_300t_chunks:2022-09-21_Immobilienmarkt_Deutschland_2022_2023_EN.pdf-!21,11,2022-09-21_Immobilienmarkt_Deutschland_2022_2023_EN.pdf," Ten-year rental agreements dominate 10 Rental income for lab offices is still low relative to the office market, but the proporti- on has recently increased to nearly 4 per cent. While pure office buildings are still preferred in city centre locations or office centres, lab offices are concentrated on remote and peripheral sites. Because city centre locations play a lesser role, the average rents are slightly below the office market as a whole, but in relation to the respective location, the rents are sometimes significantly higher than comparable office rents. This applies to both laboratory space and the associated office space. With annual rental take-up of a few tens of thousands of square metres  correspon- ding to total office rental in an individual B location  it is not possible to make any definitive statements about the market trend. Rents may also include costs allocated for space expansion and renovation. As a result of the high owner-occupancy rate of properties used for lab offices and the major importance of the public sector, the supply available to investors is ma- nageable. This is reflected in an evaluation by Cushman Wakefield of the five top locations Berlin, Dsseldorf, Frankfurt, Hamburg and Munich, where a cumulative EUR 3.5bn was invested in lab offices from 2017 to 2021. This corresponds roughly to 2 to 3 per cent of office investment volume. Roughly a third of the investments  around EUR 1.3bn  related to Munich."
index_300t_chunks:2022-09-21_Immobilienmarkt_Deutschland_2022_2023_EN.pdf-!129,51,2022-09-21_Immobilienmarkt_Deutschland_2022_2023_EN.pdf,"2 No obligation exists to update an Other Investment Information. If an Other Research Information is updated, this update replaces the previous Other 4.3 4.4 Research Information with immediate effect. If no update is made, investment recommendations end lapse on expiry of six months. This period begins on the day the Other Investment Information was published. In a given case, updates of Other Research Information may also be temporarily suspended without prior announcement on account of compliance with supervisory regulations. If no updates are to be made in the future because the analysis of an object certain angle is to be discontinued, notification of this shall be made in the final publication or, if no final publication is made, the reasons for discontinuing the analysis shall be given in a separate notification. 5. Avoiding and Managing Conflicts of Interest 5.1 DZ BANK Research has a binding Conflicts of Interest Policy which ensures that the relevant conflicts of interest of DZ BANK, the DZ BANK Group, the analysts and employees of the Research and Economics Division and persons closely associated with them are avoided, or - if such interests are effectively unavoidable - are appropriately identified, managed, disclosed and monitored. Materiel aspects of this policy, which can be read and downloaded free- of-charge under www. dzbank. comdisclosures are summarized as follows. 5."
index_300t_chunks:2022-12-12_ABG_Statements_Hoeller_2022-2023_en.pdf-!6,2,2022-12-12_ABG_Statements_Hoeller_2022-2023_en.pdf," In 2022 alone, we added four projects to our portfolio in the investment business: Sky , the Kerpen Logistics Centre (Kerpen), Palais am Romarkt (FrankfurtMain) and the VTG Center , with a total investment volume of 455 million. In the same year, we sold VOLTAIR in Berlin almost fully let . We were also able to show an exceptional performance and a large market share in lettings, with a total of around 90,000 sqm of prime space spread across Germanys major cities. Looking ahead, we are monitoring market developments very closely, as we expect the upcoming shakeout or realignment of the market to offer attractive entry opportunities in the next few years. With this in mind, this year we have laid the groundwork for being able to invest in 20232024 and exploit attractive opportunities. About ABG Real Estate Group: 3 ABG Real Estate Group, founded in Munich in 1967, looks back on a success story spanning more than 55 years. With its ABG Development, ABG Immobilienmanagement and ABG Capital business lines, the Group is a one-stop shop covering the entire real estate cycle  from project development and construction management to renting, financing and investment management. ABGs focus is firmly on Germany, with offices in Hamburg, Frankfurt am Main, Berlin, Cologne and Munich."
index_300t_chunks:2023_Housing_market_outlook__Price_dip_and_interes.pdf-!31,3,2023_Housing_market_outlook__Price_dip_and_interes.pdf, b z a S l n e d s e r D l d e i f f e h S n n o B n r e B s d e e L l o t s i r B a v a r t s O g r u b m a H y b r e D h c i r  Z a n a j l b u L j n o t p m a h t u o S n n  r B l e s a B t h c e r t U g r u b m e x u L i m e h n n a M t h u o m y P l i i l k n o a s s e h T a v o d a P r e t e x E n e h c a A z a r G n e g n n o r G i r e t s e h c n a M n e h A t a n g o o B l o m a g r e B
index_300t_chunks:isa-outlook-2023.pdf-!57,16,isa-outlook-2023.pdf," Note: YTD 2022 transaction volumes are as of YTD Q3 2022. The finalized data for Q3 2022 were extracted as of November 15, 2022. The above transaction volumes include office, industrial, retail, hotel, multi-family rental and other deals above USD 10 million, excluding development deals. Major Asia Pacific markets included in the above exhibit are Australia, China, Hong Kong, Japan, Singapore and South Korea. Source: MSCI Real Capital Analytics, as of Q3 2022 ISA Outlook 2023 30 ISA Outlook 2023 31 G LO BA L A S I A PAC I F I C E U R O P E N O R T H A M E R I CA In theory, weak currencies offer attractive discounts for cross-regional investors, but Asia Pacific real estate capital markets are traditionally dominated by domestic and intra-regional capital. In this cycle, most of these capital sources should remain well- capitalized with little financial pressure to sell. The structural dominance of domestic and intra-regional capital is expected to continue to support the real estate capital markets in the region. The probability that this cycle will end with a systemic dislocation like the Global Financial Crisis is still low, despite the short-term volatility. If the global environment of high inflation and interest rates lasts longer than anticipated, there could be meaningful price corrections in the region."
index_300t_chunks:2022-09-21_Immobilienmarkt_Deutschland_2022_2023_EN.pdf-!13,8,2022-09-21_Immobilienmarkt_Deutschland_2022_2023_EN.pdf," It has not only shifted vaccine development into the public focus, but has also brought into the mainstream concepts such as vulnerable and pre-existing conditions to refer to people at risk of serious cases of Covid 19. Because people are living longer thanks to medical progress, these concepts apply to large sections of the population and not just to a small number of people. In 2021 in Germany more than one fifth of the po- pulation  around 18 million people  had reached the age of 65. However, increa- sed life expectancy has not so far been accompanied by improved fitness levels. In fact the opposite is true. A sedentary lifestyle, high-calorie food, ready meals contai- ning a lot of sugar, and the consumption of alcohol and tobacco have consequences, and considerably increase the risk of obesity, high blood pressure, diabetes, demen- tia, heart attacks, cancer and strokes. The growing number of older people suffering ill health is also a significant economic factor. In 2020 for example, German spending on healthcare reached a new record of EUR 440bn  13 per cent of economic output. Lifestyle and ageing will be major contributory factors to the continuing growth in healthcare spending in Germany and in many other countries. Figures from the European Union provide an indication of the growth potential in the healthcare market."
index_300t_chunks:Emerging-Trends_USCanada-2023.pdf-!0,2,Emerging-Trends_USCanada-2023.pdf,"United States l Canada EMERGING TRENDS IN REAL ESTATE Emerging Trends in Real Estate 2023 A publication from: Emerging Trends in Real Estate 2023 Contents 1 Notice to Readers Chapter 1 Taking the Long View 3 4 Normalizing 7  Still, Weve Changed Some 9 Capital Moving to the Sidelines or to Other Assets Too Much for Too Many 12 16 Give Me Quality, Give Me Niche 18 20 22 Finding a Higher Purpose Rewardsand Growing Painsin the Sun Belt Smarter, Fairer Cities through Infrastructure Spending 24 Climate Changes Growing Impact on Real Estate 26 Action through Regulation? 33 Chapter 2 Property Type Outlook 34 Multifamily: A Bumpy Ride and a Bumper Crop The Future of Single-Family Housing IndustrialLogistics: Strong Fundamentals Persist while Capital Markets Adjust Office: Desperately Seeking Clarity about Its Future 45 48 51 63 Retail 66 Hotels "
index_300t_chunks:2022-09-21_Immobilienmarkt_Deutschland_2022_2023_EN.pdf-!88,37,2022-09-21_Immobilienmarkt_Deutschland_2022_2023_EN.pdf," However, the vacancies mostly involve older office space which is often only marketable to a limited extent. Take-up in the first half of 2022 was around 160,000 m2, slightly less than in previous years. This included two larger lettings  17,500 m2 for the Volkshochschule and 15,000 m2 for Ernst Young. These transactions are also a reflection of the most important ten- ants in the first half, since public sector bodies and consultancies each accounted for roughly one quarter of total take-up. After a higher level of brand-new space coming onto the market in 2020 and 2021 than in previous years, less new space is ex- pected this year and next year, which should slow down the rise in prime rents. The trend in prime rents could be slightly weaker in Dsseldorf than in the other top loca- tions, reflecting not only headwind from the energy crisis and the threat of recession but also quite a high vacancy level."
index_300t_chunks:2022-09-21_Immobilienmarkt_Deutschland_2022_2023_EN.pdf-!5,5,2022-09-21_Immobilienmarkt_Deutschland_2022_2023_EN.pdf," However, a deterioration in household spending power and the downturn in consumer sentiment could inflict more damage on space rental in city centres. Many households are well supp- lied with clothing, footwear and electronic goods and can defer new purchases. The sales outlook for city centre retail is correspondingly poor.  The repurposing of obsolete retail space is already in full swing. Retailers loo- king for space are in a strong negotiating position given the large supply of pro- perty. The strong recovery in footfall and the number of tourists is indicative of the potentially good prospects for city centre retail. OVERVIEW OF RETAIL PROPERTY Prime rents in EUR per m Prime rents vs. prev. yr. Q22021 to Q22022 Berlin -3.6 Cologne -2.2 Dsseldorf -1.8 Frankfurt -1.8 Hamburg -2.0 Munich -3.1 -4.7 Stuttgart Average for top locations -2.9 Source: bulwiengesa, Scope, DZ BANK Research forecast The prime rent represents the average of the top 3 to 5 per cent of market rentals, and the stated figure does not therefore correspond to the absolute top rent."
index_300t_chunks:Emerging-Trends_USCanada-2023.pdf-!104,39,Emerging-Trends_USCanada-2023.pdf,"8  Four, construction capacity to add new supply stalled as COVID aftershocks played out. Exhibit 2-4 Apartment Investment Prospect Trends Source: Emerging Trends in Real Estate surveys. Apartment BuyHoldSell Recommendations Buy Hold Sell Moderate-income apartments 52.7 Single-family rental 42.3 Lower-income apartments High-income apartments 38.1 27.0 Senior housing 19.0 Student housing 19.0 Moderate-income apartments 52.7 Single-family rental 42.3 Lower-income apartments 38.1 Senior housing 32.5 High-income apartments 27.0 Student housing 19.0 40.7 48.8 50.3 56.9 56.9 40.7 48.8 56.2 50.3 56.9 17.0 13.1 22.7 24.1 24.1 17.0 13.1 11.3 22.7 24.1 0 20 40 60 80 100 Opinion of Current Apartment Pricing Under priced Overpriced Fairly priced Fairly priced Over priced Underpriced 38.4 8.8 0 20 40 60 80 100 Source: Emerging Trends in Real Estate 2023 survey. Note: Based on U. S. respondents only."
